timestamp,demand,PV_norm,nuclear_norm,onshore_wind_norm,offshore_wind_norm
08/01/2017 01:00,30125.66667,0,0.883333333,0.180086321,0.048572483
08/01/2017 02:00,29834.58333,0,0.883333333,0.184693367,0.04785475
08/01/2017 03:00,28893.66667,0,0.883333333,0.177771287,0.050081483
08/01/2017 04:00,28244.08333,0,0.883333333,0.173909452,0.061928624
08/01/2017 05:00,28277.5,0,0.883333333,0.160628369,0.077996707
08/01/2017 06:00,29374.91667,0,0.883333333,0.143686518,0.03878627
08/01/2017 07:00,29714.08333,0,0.883333333,0.12594911,0.040825053
08/01/2017 08:00,31281.66667,0.000134535,0.883333333,0.113474911,0.024831071
08/01/2017 09:00,34173.16667,0.006274229,0.883333333,0.114254368,0.020351769
08/01/2017 10:00,37342.5,0.030205068,0.883333333,0.111298746,0.019105389
08/01/2017 11:00,38384.33333,0.059894201,0.883333333,0.111257526,0.014437851
08/01/2017 12:00,38840.91667,0.082895768,0.883333333,0.111606323,0.026942252
08/01/2017 13:00,39161.5,0.086050157,0.883333333,0.115797602,0.023269547
08/01/2017 14:00,39115.16667,0.067665883,0.883333333,0.125071375,0.00811084
08/01/2017 15:00,39460.25,0.036690178,0.883333333,0.139062008,0.009715803
08/01/2017 16:00,42608.58333,0.010242424,0.883333333,0.156021638,0.023580149
08/01/2017 17:00,44885.75,0.000112853,0.883333333,0.176590642,0.030847198
08/01/2017 18:00,44063.16667,0,0.883333333,0.20187698,0.053266424
08/01/2017 19:00,42526.58333,0,0.883333333,0.243434268,0.074091477
08/01/2017 20:00,39527.5,0,0.883333333,0.19370309,0.090364829
08/01/2017 21:00,36020.83333,0,0.883333333,0.352499318,0.132041622
08/01/2017 22:00,32690.33333,0,0.883333333,0.384968744,0.21599029
08/01/2017 23:00,29349.91667,0,0.883333333,0.384702177,0.287830049
09/01/2017 00:00,28697.5,0,0.883333333,0.377272556,0.318125887
09/01/2017 01:00,28829.33333,0,0.883333333,0.385125915,0.353531032
09/01/2017 02:00,28033.08333,0,0.883333333,0.383026735,0.360430413
09/01/2017 03:00,27092.58333,0,0.883333333,0.414810891,0.465258361
09/01/2017 04:00,26744.33333,0,0.883333333,0.437810776,0.533417466
09/01/2017 05:00,27584.91667,0,0.883333333,0.443083583,0.602648345
09/01/2017 06:00,30820.33333,0,0.883333333,0.435260641,0.652045597
09/01/2017 07:00,38611.83333,0,0.883333333,0.475674834,0.602442224
09/01/2017 08:00,41694.75,0.000436259,0.883333333,0.500884238,0.634979274
09/01/2017 09:00,42500.16667,0.008629506,0.883333333,0.493710904,0.681118619
09/01/2017 10:00,43172.25,0.025973093,0.883333333,0.465516404,0.652208563
09/01/2017 11:00,43730.16667,0.041490334,0.883333333,0.497054289,0.712334336
09/01/2017 12:00,44157.33333,0.04881139,0.883333333,0.537436911,0.728056612
09/01/2017 13:00,44041.41667,0.043260188,0.883333333,0.551730507,0.746990517
09/01/2017 14:00,43700.75,0.038244514,0.883333333,0.55899635,0.796102436
09/01/2017 15:00,43163.41667,0.029434431,0.883333333,0.546330578,0.833958322
09/01/2017 16:00,45683.91667,0.013739551,0.883333333,0.536279604,0.824684004
09/01/2017 17:00,48295.83333,0.001637931,0.883333333,0.550889954,0.788354721
09/01/2017 18:00,47211.08333,0,0.883333333,0.560059155,0.784614446
09/01/2017 19:00,45387.08333,0,0.883333333,0.565403285,0.816287831
09/01/2017 20:00,43044.91667,0,0.883333333,0.567238887,0.734742207
09/01/2017 21:00,38986.83333,0,0.883333333,0.550338413,0.745758333
